Retailer,Retailer ID,Invoice Date,Year,Month,Day,Region,State,City,Sales Method,Gender,Product,Price per Unit,Units Sold,Total Sales,Operating Margin,Operating Profit
Amazon,1185732,2021-05-09,2021,5,9,Midwest,Ohio,Columbus,Online,Men, Athletic Footwear,44.0,135,5940,49,2911
Amazon,1185732,2021-05-09,2021,5,9,Midwest,Ohio,Columbus,Online,Women, Street Footwear,39.0,143,5577,51,2844
Amazon,1185732,2021-05-09,2021,5,9,Midwest,Ohio,Columbus,Online,Women, Athletic Footwear,38.0,123,4674,55,2571
Amazon,1185732,2021-05-09,2021,5,9,Midwest,Ohio,Columbus,Online,Men, Apparel,49.0,126,6174,46,2840
Amazon,1185732,2021-05-09,2021,5,9,Midwest,Ohio,Columbus,Online,Women, Apparel,53.0,143,7579,64,4851
Amazon,1185732,2021-06-11,2021,6,11,Midwest,Ohio,Columbus,Online,Men, Street Footwear,49.0,232,11368,53,6025
Amazon,1185732,2021-06-11,2021,6,11,Midwest,Ohio,Columbus,Online,Men, Athletic Footwear,41.0,138,5658,46,2603
Amazon,1185732,2021-06-11,2021,6,11,Midwest,Ohio,Columbus,Online,Women, Street Footwear,49.0,142,6958,54,3757
Amazon,1185732,2021-06-11,2021,6,11,Midwest,Ohio,Columbus,Online,Women, Athletic Footwear,49.0,140,6860,51,3499
Amazon,1185732,2021-06-11,2021,6,11,Midwest,Ohio,Columbus,Online,Men, Apparel,62.0,150,9300,47,4371
Amazon,1185732,2021-06-11,2021,6,11,Midwest,Ohio,Columbus,Online,Women, Apparel,64.0,196,12544,62,7777
Amazon,1185732,2021-07-09,2021,7,9,Midwest,Ohio,Columbus,Online,Men, Street Footwear,63.0,252,15876,52,8256
Amazon,1185732,2021-07-09,2021,7,9,Midwest,Ohio,Columbus,Online,Men, Athletic Footwear,56.0,195,10920,47,5132
Amazon,1185732,2021-07-09,2021,7,9,Midwest,Ohio,Columbus,Online,Women, Street Footwear,51.0,173,8823,51,4500
Amazon,1185732,2021-07-09,2021,7,9,Midwest,Ohio,Columbus,Online,Women, Athletic Footwear,53.0,152,8056,54,4350
Amazon,1185732,2021-07-09,2021,7,9,Midwest,Ohio,Columbus,Online,Men, Apparel,59.0,154,9086,46,4180
Amazon,1185732,2021-07-09,2021,7,9,Midwest,Ohio,Columbus,Online,Women, Apparel,69.0,181,12489,63,7868
Amazon,1185732,2021-08-10,2021,8,10,Midwest,Ohio,Columbus,Online,Men, Street Footwear,61.0,228,13908,50,6954
Amazon,1185732,2021-08-10,2021,8,10,Midwest,Ohio,Columbus,Online,Men, Athletic Footwear,58.0,195,11310,46,5203
Amazon,1185732,2021-08-10,2021,8,10,Midwest,Ohio,Columbus,Online,Women, Street Footwear,53.0,150,7950,51,4055
Amazon,1185732,2021-08-10,2021,8,10,Midwest,Ohio,Columbus,Online,Women, Athletic Footwear,41.0,158,6478,51,3304
Amazon,1185732,2021-08-10,2021,8,10,Midwest,Ohio,Columbus,Online,Men, Apparel,50.0,135,6750,49,3308
Amazon,1185732,2021-08-10,2021,8,10,Midwest,Ohio,Columbus,Online,Women, Apparel,54.0,169,9126,61,5567
Amazon,1185732,2021-09-09,2021,9,9,Midwest,Ohio,Columbus,Online,Men, Street Footwear,50.0,225,11250,54,6075
Amazon,1185732,2021-09-09,2021,9,9,Midwest,Ohio,Columbus,Online,Men, Athletic Footwear,47.0,173,8131,47,3822
Amazon,1185732,2021-09-09,2021,9,9,Midwest,Ohio,Columbus,Online,Women, Street Footwear,23.0,138,3174,55,1746
Amazon,1185732,2021-09-09,2021,9,9,Midwest,Ohio,Columbus,Online,Women, Athletic Footwear,24.0,113,2712,51,1383
Amazon,1185732,2021-09-09,2021,9,9,Midwest,Ohio,Columbus,Online,Men, Apparel,32.0,122,3904,48,1874
Amazon,1185732,2021-09-09,2021,9,9,Midwest,Ohio,Columbus,Online,Women, Apparel,37.0,138,5106,62,3166
Amazon,1185732,2021-10-11,2021,10,11,Midwest,Ohio,Columbus,Online,Men, Street Footwear,36.0,210,7560,52,3931
Amazon,1185732,2021-10-11,2021,10,11,Midwest,Ohio,Columbus,Online,Men, Athletic Footwear,29.0,138,4002,47,1881
Amazon,1185732,2021-10-11,2021,10,11,Midwest,Ohio,Columbus,Online,Women, Street Footwear,27.0,106,2862,53,1517
Amazon,1185732,2021-10-11,2021,10,11,Midwest,Ohio,Columbus,Online,Women, Athletic Footwear,29.0,112,3248,51,1656
Amazon,1185732,2021-10-11,2021,10,11,Midwest,Ohio,Columbus,Online,Men, Apparel,37.0,116,4292,46,1974
Amazon,1185732,2021-10-11,2021,10,11,Midwest,Ohio,Columbus,Online,Women, Apparel,38.0,147,5586,63,3519
Amazon,1185732,2021-11-10,2021,11,10,Midwest,Ohio,Columbus,Online,Men, Street Footwear,34.0,169,5746,52,2988
Amazon,1185732,2021-11-10,2021,11,10,Midwest,Ohio,Columbus,Online,Men, Athletic Footwear,24.0,140,3360,45,1512
Amazon,1185732,2021-11-10,2021,11,10,Midwest,Ohio,Columbus,Online,Women, Street Footwear,32.0,116,3712,50,1856
Amazon,1185732,2021-11-10,2021,11,10,Midwest,Ohio,Columbus,Online,Women, Athletic Footwear,59.0,135,7965,50,3983
Amazon,1185732,2021-11-10,2021,11,10,Midwest,Ohio,Columbus,Online,Men, Apparel,76.0,138,10488,49,5139
Amazon,1185732,2021-11-10,2021,11,10,Midwest,Ohio,Columbus,Online,Women, Apparel,74.0,167,12358,64,7909
Amazon,1185732,2021-12-09,2021,12,9,Midwest,Ohio,Columbus,Online,Men, Street Footwear,70.0,231,16170,50,8085
Amazon,1185732,2021-12-09,2021,12,9,Midwest,Ohio,Columbus,Online,Men, Athletic Footwear,60.0,181,10860,47,5104
West Gear,1185732,2021-12-09,2021,12,9,Midwest,Ohio,Columbus,Online,Women, Street Footwear,59.0,161,9499,52,4939
West Gear,1185732,2021-12-09,2021,12,9,Midwest,Ohio,Columbus,Online,Women, Athletic Footwear,63.0,147,9261,50,4631
West Gear,1185732,2021-12-09,2021,12,9,Midwest,Ohio,Columbus,Online,Men, Apparel,68.0,142,9656,49,4731
West Gear,1185732,2021-12-09,2021,12,9,Midwest,Ohio,Columbus,Online,Women, Apparel,74.0,156,11544,60,6926
Amazon,1185732,2021-01-22,2021,1,22,Midwest,Ohio,Columbus,Online,Men, Street Footwear,37.0,135,4995,54,2697
Amazon,1185732,2021-01-22,2021,1,22,Midwest,Ohio,Columbus,Online,Men, Athletic Footwear,38.0,78,2964,47,1393
Amazon,1185732,2021-01-22,2021,1,22,Midwest,Ohio,Columbus,Online,Women, Street Footwear,28.0,75,2100,52,1092
Amazon,1185732,2021-01-22,2021,1,22,Midwest,Ohio,Columbus,Online,Women, Athletic Footwear,34.0,42,1428,50,714
Amazon,1185732,2021-01-22,2021,1,22,Midwest,Ohio,Columbus,Online,Men, Apparel,46.0,52,2392,47,1124
Amazon,1185732,2021-01-22,2021,1,22,Midwest,Ohio,Columbus,Online,Women, Apparel,37.0,81,2997,54,1618
Amazon,1185732,2021-02-22,2021,2,22,Midwest,Ohio,Columbus,Online,Men, Street Footwear,38.0,138,5244,53,2779
Amazon,1185732,2021-02-22,2021,2,22,Midwest,Ohio,Columbus,Online,Men, Athletic Footwear,38.0,58,2204,46,1014
Amazon,1185732,2021-02-22,2021,2,22,Midwest,Ohio,Columbus,Online,Women, Street Footwear,29.0,63,1827,53,968
Amazon,1185732,2021-02-22,2021,2,22,Southeast,Kentucky,Louisville,Online,Women, Athletic Footwear,34.0,34,1156,54,624
Amazon,1185732,2021-02-22,2021,2,22,Southeast,Kentucky,Louisville,Online,Men, Apparel,48.0,54,2592,47,1218
Amazon,1185732,2021-02-22,2021,2,22,Southeast,Kentucky,Louisville,Online,Women, Apparel,39.0,78,3042,51,1551
Amazon,1185732,2021-03-21,2021,3,21,Southeast,Kentucky,Louisville,Online,Men, Street Footwear,41.0,156,6396,51,3262
Amazon,1185732,2021-03-21,2021,3,21,Southeast,Kentucky,Louisville,Online,Men, Athletic Footwear,41.0,59,2419,49,1185
Amazon,1185732,2021-03-21,2021,3,21,Southeast,Kentucky,Louisville,Online,Women, Street Footwear,34.0,73,2482,50,1241
Amazon,1185732,2021-03-21,2021,3,21,Southeast,Kentucky,Louisville,Online,Women, Athletic Footwear,36.0,27,972,52,505
Amazon,1185732,2021-03-21,2021,3,21,Southeast,Kentucky,Louisville,Online,Men, Apparel,52.0,44,2288,46,1052
Amazon,1185732,2021-03-21,2021,3,21,Southeast,Kentucky,Louisville,Online,Women, Apparel,42.0,65,2730,51,1392
Amazon,1185732,2021-04-22,2021,4,22,Southeast,Kentucky,Louisville,Online,Men, Street Footwear,41.0,119,4879,55,2683
Amazon,1185732,2021-04-22,2021,4,22,Southeast,Kentucky,Louisville,Online,Men, Athletic Footwear,41.0,49,2009,48,964
Amazon,1185732,2021-04-22,2021,4,22,Southeast,Kentucky,Louisville,Online,Women, Street Footwear,38.0,49,1862,55,1024
Amazon,1185732,2021-04-22,2021,4,22,Southeast,Kentucky,Louisville,Online,Women, Athletic Footwear,42.0,29,1218,50,609
Amazon,1185732,2021-04-22,2021,4,22,Southeast,Kentucky,Louisville,Online,Men, Apparel,47.0,35,1645,49,806
Amazon,1185732,2021-04-22,2021,4,22,Southeast,Kentucky,Louisville,Online,Women, Apparel,36.0,75,2700,50,1350
Amazon,1185732,2021-05-23,2021,5,23,Southeast,Kentucky,Louisville,Online,Men, Street Footwear,49.0,156,7644,51,3898
Amazon,1185732,2021-05-23,2021,5,23,Southeast,Kentucky,Louisville,Online,Men, Athletic Footwear,42.0,68,2856,50,1428
Amazon,1185732,2021-05-23,2021,5,23,Southeast,Kentucky,Louisville,Online,Women, Street Footwear,38.0,58,2204,52,1146
Amazon,1185732,2021-05-23,2021,5,23,Southeast,Kentucky,Louisville,Online,Women, Athletic Footwear,38.0,38,1444,54,780
Amazon,1185732,2021-05-23,2021,5,23,Southeast,Kentucky,Louisville,Online,Men, Apparel,46.0,42,1932,46,889
Amazon,1185732,2021-05-23,2021,5,23,Southeast,Kentucky,Louisville,Online,Women, Apparel,51.0,83,4233,51,2159
Amazon,1185732,2021-06-22,2021,6,22,Southeast,Kentucky,Louisville,Online,Men, Street Footwear,36.0,142,5112,50,2556
Amazon,1185732,2021-06-22,2021,6,22,Southeast,Kentucky,Louisville,Online,Men, Athletic Footwear,33.0,77,2541,49,1245
Amazon,1185732,2021-06-22,2021,6,22,Southeast,Kentucky,Louisville,Online,Women, Street Footwear,28.0,56,1568,55,862
Amazon,1185732,2021-06-22,2021,6,22,Southeast,Kentucky,Louisville,Online,Women, Athletic Footwear,29.0,52,1508,55,829
Amazon,1185732,2021-06-22,2021,6,22,Southeast,Kentucky,Louisville,Online,Men, Apparel,49.0,54,2646,49,1297
Amazon,1185732,2021-06-22,2021,6,22,Southeast,Kentucky,Louisville,Online,Women, Apparel,52.0,101,5252,52,2731
Amazon,1185732,2021-07-21,2021,7,21,Southeast,Kentucky,Louisville,Online,Men, Street Footwear,47.0,168,7896,55,4343
Amazon,1185732,2021-07-21,2021,7,21,Southeast,Kentucky,Louisville,Online,Men, Athletic Footwear,44.0,95,4180,49,2048
Amazon,1185732,2021-07-21,2021,7,21,Southeast,Kentucky,Louisville,Online,Women, Street Footwear,38.0,69,2622,52,1363
Amazon,1185732,2021-07-21,2021,7,21,Southeast,Kentucky,Louisville,Online,Women, Athletic Footwear,37.0,63,2331,54,1259
Amazon,1185732,2021-07-21,2021,7,21,Southeast,Kentucky,Louisville,Online,Men, Apparel,46.0,75,3450,46,1587
Amazon,1185732,2021-07-21,2021,7,21,Southeast,Kentucky,Louisville,Online,Women, Apparel,50.0,115,5750,54,3105
Amazon,1185732,2021-08-22,2021,8,22,Southeast,Kentucky,Louisville,Online,Men, Street Footwear,46.0,167,7682,54,4148
Amazon,1185732,2021-08-22,2021,8,22,Southeast,Kentucky,Louisville,Online,Men, Athletic Footwear,41.0,91,3731,47,1754
Amazon,1185732,2021-08-22,2021,8,22,Southeast,Kentucky,Louisville,Online,Women, Street Footwear,36.0,80,2880,54,1555
Amazon,1185732,2021-08-22,2021,8,22,Southeast,Kentucky,Louisville,Online,Women, Athletic Footwear,38.0,75,2850,50,1425
Amazon,1185732,2021-08-22,2021,8,22,Southeast,Kentucky,Louisville,Online,Men, Apparel,49.0,65,3185,49,1561
Amazon,1185732,2021-08-22,2021,8,22,Southeast,Kentucky,Louisville,Online,Women, Apparel,51.0,120,6120,54,3305
Amazon,1185732,2021-09-23,2021,9,23,Southeast,Kentucky,Louisville,Online,Men, Street Footwear,48.0,137,6576,53,3485
Amazon,1185732,2021-09-23,2021,9,23,Southeast,Kentucky,Louisville,Online,Men, Athletic Footwear,44.0,94,4136,49,2027
Amazon,1185732,2021-09-23,2021,9,23,Southeast,Kentucky,Louisville,Online,Women, Street Footwear,33.0,65,2145,53,1137
Amazon,1185732,2021-09-23,2021,9,23,Southeast,Kentucky,Louisville,Online,Women, Athletic Footwear,32.0,54,1728,51,881
Amazon,1185732,2021-09-23,2021,9,23,Southeast,Kentucky,Louisville,Online,Men, Apparel,43.0,58,2494,47,1172
Amazon,1185732,2021-09-23,2021,9,23,Southeast,Kentucky,Louisville,Online,Women, Apparel,49.0,74,3626,52,1886
Amazon,1185732,2021-10-22,2021,10,22,Southeast,Kentucky,Louisville,Online,Men, Street Footwear,53.0,126,6678,55,3673
Amazon,1185732,2021-10-22,2021,10,22,Southeast,Kentucky,Louisville,Online,Men, Athletic Footwear,41.0,83,3403,50,1702
Amazon,1185732,2021-10-22,2021,10,22,Southeast,Kentucky,Louisville,Online,Women, Street Footwear,43.0,47,2021,54,1091
Amazon,1185732,2021-10-22,2021,10,22,Southeast,Kentucky,Louisville,Online,Women, Athletic Footwear,41.0,42,1722,52,895
Amazon,1185732,2021-10-22,2021,10,22,Southeast,Kentucky,Louisville,Online,Men, Apparel,53.0,41,2173,49,1065
Amazon,1185732,2021-10-22,2021,10,22,Southeast,Kentucky,Louisville,Online,Women, Apparel,53.0,83,4399,50,2200
Amazon,1185732,2021-11-22,2021,11,22,Southeast,Kentucky,Louisville,Online,Men, Street Footwear,48.0,123,5904,52,3070
Amazon,1185732,2021-11-22,2021,11,22,Southeast,Kentucky,Louisville,Online,Men, Athletic Footwear,39.0,72,2808,47,1320
Amazon,1185732,2021-11-22,2021,11,22,Southeast,Kentucky,Louisville,Online,Women, Street Footwear,41.0,57,2337,51,1192
Foot Locker,1185732,2021-11-22,2021,11,22,Southeast,Kentucky,Louisville,Online,Women, Athletic Footwear,52.0,52,2704,50,1352
Foot Locker,1185732,2021-11-22,2021,11,22,Southeast,Kentucky,Louisville,Online,Men, Apparel,59.0,53,3127,48,1501
Foot Locker,1185732,2021-11-22,2021,11,22,Southeast,Kentucky,Louisville,Online,Women, Apparel,66.0,80,5280,54,2851
Foot Locker,1185732,2021-12-21,2021,12,21,Southeast,Kentucky,Louisville,Online,Men, Street Footwear,59.0,158,9322,55,5127
Foot Locker,1185732,2021-12-21,2021,12,21,Southeast,Kentucky,Louisville,Online,Men, Athletic Footwear,52.0,98,5096,48,2446
Foot Locker,1185732,2021-12-21,2021,12,21,Southeast,Kentucky,Louisville,Online,Women, Street Footwear,51.0,74,3774,55,2076
Foot Locker,1185732,2021-12-21,2021,12,21,Southeast,Kentucky,Louisville,Online,Women, Athletic Footwear,49.0,68,3332,53,1766
Foot Locker,1185732,2021-12-21,2021,12,21,Southeast,Kentucky,Louisville,Online,Men, Apparel,54.0,68,3672,47,1726
Foot Locker,1185732,2021-12-21,2021,12,21,Southeast,Kentucky,Louisville,Online,Women, Apparel,64.0,98,6272,53,3324
Foot Locker,1185732,2021-01-20,2021,1,20,Southeast,Kentucky,Louisville,Online,Men, Street Footwear,29.0,189,5481,54,2960
Foot Locker,1185732,2021-01-20,2021,1,20,Southeast,Kentucky,Louisville,Online,Men, Athletic Footwear,29.0,142,4118,45,1853
Foot Locker,1185732,2021-01-20,2021,1,20,Southeast,Kentucky,Louisville,Online,Women, Street Footwear,18.0,158,2844,55,1564
Foot Locker,1185732,2021-01-20,2021,1,20,Southeast,Kentucky,Louisville,Online,Women, Athletic Footwear,23.0,101,2323,53,1231
Foot Locker,1185732,2021-01-20,2021,1,20,Southeast,Kentucky,Louisville,Online,Men, Apparel,38.0,115,4370,48,2098
Foot Locker,1185732,2021-01-20,2021,1,20,Southeast,Kentucky,Louisville,Online,Women, Apparel,29.0,158,4582,62,2841
Foot Locker,1185732,2021-02-18,2021,2,18,Southeast,Kentucky,Louisville,Online,Men, Street Footwear,28.0,225,6300,52,3276
Foot Locker,1185732,2021-02-18,2021,2,18,Southeast,Kentucky,Louisville,Online,Men, Athletic Footwear,27.0,106,2862,48,1374
Foot Locker,1185732,2021-02-18,2021,2,18,Southeast,Kentucky,Louisville,Online,Women, Street Footwear,18.0,124,2232,55,1228
Foot Locker,1185732,2021-02-18,2021,2,18,South,Mississippi,Jackson,Online,Women, Athletic Footwear,25.0,91,2275,50,1138
Foot Locker,1185732,2021-02-18,2021,2,18,South,Mississippi,Jackson,Online,Men, Apparel,39.0,108,4212,46,1938
Foot Locker,1185732,2021-02-18,2021,2,18,South,Mississippi,Jackson,Online,Women, Apparel,24.0,125,3000,60,1800
Foot Locker,1185732,2021-03-16,2021,3,16,South,Mississippi,Jackson,Online,Men, Street Footwear,23.0,187,4301,55,2366
Foot Locker,1185732,2021-03-16,2021,3,16,South,Mississippi,Jackson,Online,Men, Athletic Footwear,24.0,100,2400,47,1128
Foot Locker,1185732,2021-03-16,2021,3,16,South,Mississippi,Jackson,Online,Women, Street Footwear,14.0,128,1792,53,950
Foot Locker,1185732,2021-03-16,2021,3,16,South,Mississippi,Jackson,Online,Women, Athletic Footwear,19.0,80,1520,52,790
Foot Locker,1185732,2021-03-16,2021,3,16,South,Mississippi,Jackson,Online,Men, Apparel,32.0,81,2592,46,1192
Foot Locker,1185732,2021-03-16,2021,3,16,South,Mississippi,Jackson,Online,Women, Apparel,24.0,123,2952,62,1830
Foot Locker,1185732,2021-04-17,2021,4,17,South,Mississippi,Jackson,Online,Men, Street Footwear,23.0,169,3887,54,2099
Foot Locker,1185732,2021-04-17,2021,4,17,South,Mississippi,Jackson,Online,Men, Athletic Footwear,23.0,109,2507,50,1254
Foot Locker,1185732,2021-04-17,2021,4,17,South,Mississippi,Jackson,Online,Women, Street Footwear,14.0,101,1414,55,778
Foot Locker,1185732,2021-04-17,2021,4,17,South,Mississippi,Jackson,Online,Women, Athletic Footwear,19.0,75,1425,52,741
Foot Locker,1185732,2021-04-17,2021,4,17,South,Mississippi,Jackson,Online,Men, Apparel,38.0,81,3078,48,1477
Foot Locker,1185732,2021-04-17,2021,4,17,South,Mississippi,Jackson,Online,Women, Apparel,28.0,124,3472,61,2118
Foot Locker,1185732,2021-05-16,2021,5,16,South,Mississippi,Jackson,Online,Men, Street Footwear,39.0,194,7566,55,4161
Foot Locker,1185732,2021-05-16,2021,5,16,South,Mississippi,Jackson,Online,Men, Athletic Footwear,37.0,131,4847,45,2181
Foot Locker,1185732,2021-05-16,2021,5,16,South,Mississippi,Jackson,Online,Women, Street Footwear,33.0,119,3927,54,2121
Foot Locker,1185732,2021-05-16,2021,5,16,South,Mississippi,Jackson,Online,Women, Athletic Footwear,33.0,101,3333,51,1700
Foot Locker,1185732,2021-05-16,2021,5,16,South,Mississippi,Jackson,Online,Men, Apparel,41.0,116,4756,47,2235
Foot Locker,1185732,2021-05-16,2021,5,16,South,Mississippi,Jackson,Online,Women, Apparel,47.0,140,6580,64,4211
Foot Locker,1185732,2021-06-18,2021,6,18,South,Mississippi,Jackson,Online,Men, Street Footwear,44.0,210,9240,52,4805
Foot Locker,1185732,2021-06-18,2021,6,18,South,Mississippi,Jackson,Online,Men, Athletic Footwear,37.0,125,4625,47,2174
Foot Locker,1185732,2021-06-18,2021,6,18,South,Mississippi,Jackson,Online,Women, Street Footwear,41.0,143,5863,55,3225
Foot Locker,1185732,2021-06-18,2021,6,18,South,Mississippi,Jackson,Online,Women, Athletic Footwear,43.0,117,5031,50,2516
Foot Locker,1185732,2021-06-18,2021,6,18,South,Mississippi,Jackson,Online,Men, Apparel,57.0,135,7695,45,3463
Foot Locker,1185732,2021-06-18,2021,6,18,South,Mississippi,Jackson,Online,Women, Apparel,60.0,188,11280,63,7106
Foot Locker,1185732,2021-07-16,2021,7,16,South,Mississippi,Jackson,Online,Men, Street Footwear,58.0,221,12818,51,6537
Walmart,1185732,2021-07-16,2021,7,16,South,Mississippi,Jackson,Online,Men, Athletic Footwear,53.0,156,8268,45,3721
Walmart,1185732,2021-07-16,2021,7,16,South,Mississippi,Jackson,Online,Women, Street Footwear,48.0,142,6816,50,3408
Walmart,1185732,2021-07-16,2021,7,16,South,Mississippi,Jackson,Online,Women, Athletic Footwear,48.0,124,5952,53,3155
Walmart,1185732,2021-07-16,2021,7,16,South,Mississippi,Jackson,Online,Men, Apparel,59.0,150,8850,48,4248
Walmart,1185732,2021-07-16,2021,7,16,South,Mississippi,Jackson,Online,Women, Apparel,61.0,176,10736,61,6549
Walmart,1185732,2021-08-17,2021,8,17,South,Mississippi,Jackson,Online,Men, Street Footwear,56.0,215,12040,54,6502
Walmart,1185732,2021-08-17,2021,8,17,South,Mississippi,Jackson,Online,Men, Athletic Footwear,50.0,168,8400,48,4032
Walmart,1185732,2021-08-17,2021,8,17,South,Mississippi,Jackson,Online,Women, Street Footwear,48.0,147,7056,52,3669
Walmart,1185732,2021-08-17,2021,8,17,South,Mississippi,Jackson,Online,Women, Athletic Footwear,39.0,128,4992,52,2596
Walmart,1185732,2021-08-17,2021,8,17,South,Mississippi,Jackson,Online,Men, Apparel,46.0,122,5612,45,2525
Walmart,1185732,2021-08-17,2021,8,17,South,Mississippi,Jackson,Online,Women, Apparel,53.0,169,8957,65,5822
Walmart,1185732,2021-09-16,2021,9,16,South,Mississippi,Jackson,Online,Men, Street Footwear,47.0,203,9541,54,5152
Walmart,1185732,2021-09-16,2021,9,16,South,Mississippi,Jackson,Online,Men, Athletic Footwear,42.0,147,6174,45,2778
Walmart,1185732,2021-09-16,2021,9,16,South,Mississippi,Jackson,Online,Women, Street Footwear,19.0,123,2337,50,1169
Walmart,1185732,2021-09-16,2021,9,16,South,Mississippi,Jackson,Online,Women, Athletic Footwear,19.0,100,1900,55,1045
Walmart,1185732,2021-09-16,2021,9,16,South,Mississippi,Jackson,Online,Men, Apparel,29.0,108,3132,48,1503
Walmart,1185732,2021-09-16,2021,9,16,South,Mississippi,Jackson,Online,Women, Apparel,32.0,130,4160,62,2579
Walmart,1185732,2021-10-18,2021,10,18,South,Mississippi,Jackson,Online,Men, Street Footwear,32.0,176,5632,54,3041
Walmart,1185732,2021-10-18,2021,10,18,South,Mississippi,Jackson,Online,Men, Athletic Footwear,25.0,145,3625,45,1631
Walmart,1185732,2021-10-18,2021,10,18,South,Mississippi,Jackson,Online,Women, Street Footwear,24.0,98,2352,54,1270
Walmart,1185732,2021-10-18,2021,10,18,South,Mississippi,Jackson,Online,Women, Athletic Footwear,23.0,105,2415,50,1208
Walmart,1185732,2021-10-18,2021,10,18,South,Mississippi,Jackson,Online,Men, Apparel,32.0,98,3136,50,1568
